ticket_id,event_id,customer_id,sale_date,price,ticket_type
39023,23,6911,2025-01-04,75,General
39024,23,9704,2025-01-04,200,General
39025,23,647,2025-01-04,75,VIP
39026,23,6950,2025-01-05,50,Early Bird
39027,23,7813,2025-01-05,150,Early Bird
39028,23,5170,2025-01-05,200,Early Bird
39029,23,2446,2025-01-05,200,Early Bird
39030,23,1218,2025-01-05,200,Early Bird
39031,23,2111,2025-01-05,75,General
39032,23,2757,2025-01-05,50,VIP
39033,23,4377,2025-01-05,200,VIP
39034,23,254,2025-01-05,75,Early Bird
39035,23,3548,2025-01-05,200,VIP
39036,23,3279,2025-01-05,150,VIP
39037,23,6459,2025-01-05,200,VIP
39038,23,2300,2025-01-05,100,VIP
39039,23,7696,2025-01-05,50,Early Bird
39040,23,4072,2025-01-06,75,General
39041,23,2228,2025-01-06,200,General
39042,23,2634,2025-01-06,150,General
39043,23,1666,2025-01-06,150,General
39044,23,5794,2025-01-06,75,Early Bird
39045,23,7090,2025-01-06,50,VIP
39046,23,888,2025-01-06,200,Early Bird
39047,23,785,2025-01-06,100,General
39048,23,7965,2025-01-06,150,Early Bird
39049,23,9815,2025-01-06,50,General
39050,23,9676,2025-01-06,75,General
39051,23,632,2025-01-06,50,Early Bird
39052,23,3399,2025-01-06,75,Early Bird
39053,23,5753,2025-01-06,200,General
39054,23,4563,2025-01-06,75,Early Bird
39055,23,5253,2025-01-06,50,VIP
39056,23,5069,2025-01-06,100,General
39057,23,6345,2025-01-06,100,Early Bird
39058,23,5263,2025-01-06,100,Early Bird
39059,23,9427,2025-01-07,75,Early Bird
39060,23,6872,2025-01-07,75,Early Bird
39061,23,9003,2025-01-07,200,General
39062,23,9945,2025-01-07,50,General
39063,23,6611,2025-01-07,50,General
39064,23,7755,2025-01-07,100,Early Bird
39065,23,1565,2025-01-07,150,General
39066,23,1675,2025-01-07,50,General
39067,23,8382,2025-01-07,100,Early Bird
39068,23,6720,2025-01-07,100,General
39069,23,4290,2025-01-07,75,VIP
39070,23,399,2025-01-07,50,Early Bird
39071,23,1591,2025-01-07,75,VIP
39072,23,1133,2025-01-07,150,VIP
39073,23,6707,2025-01-07,75,General
39074,23,8194,2025-01-07,75,Early Bird
39075,23,741,2025-01-07,50,VIP
39076,23,7668,2025-01-07,50,General
39077,23,471,2025-01-07,75,Early Bird
39078,23,827,2025-01-07,75,General
39079,23,2060,2025-01-07,200,Early Bird
39080,23,2249,2025-01-07,100,VIP
39081,23,7062,2025-01-07,100,General
39082,23,434,2025-01-07,200,General
39083,23,9883,2025-01-07,100,General
39084,23,5886,2025-01-08,150,Early Bird
39085,23,1733,2025-01-08,200,Early Bird
39086,23,1018,2025-01-08,200,VIP
39087,23,1529,2025-01-08,200,General
39088,23,3340,2025-01-08,100,Early Bird
39089,23,7888,2025-01-08,50,General
39090,23,8286,2025-01-08,50,VIP
39091,23,6320,2025-01-08,150,VIP
39092,23,2996,2025-01-08,150,Early Bird
39093,23,9212,2025-01-08,200,General
39094,23,4980,2025-01-08,50,Early Bird
39095,23,4461,2025-01-08,50,Early Bird
39096,23,3641,2025-01-08,200,General
39097,23,3418,2025-01-08,75,Early Bird
39098,23,5010,2025-01-08,150,VIP
39099,23,8668,2025-01-09,100,VIP
39100,23,2305,2025-01-09,150,VIP
39101,23,4110,2025-01-09,50,General
39102,23,8433,2025-01-09,100,General
39103,23,9833,2025-01-09,200,General
39104,23,3524,2025-01-09,75,General
39105,23,3310,2025-01-09,100,VIP
39106,23,8043,2025-01-09,75,General
39107,23,7157,2025-01-09,100,VIP
39108,23,8704,2025-01-09,50,VIP
39109,23,7176,2025-01-09,75,VIP
39110,23,4069,2025-01-09,75,Early Bird
39111,23,7106,2025-01-09,50,VIP
39112,23,7650,2025-01-09,50,Early Bird
39113,23,2734,2025-01-09,75,Early Bird
39114,23,9509,2025-01-09,100,VIP
39115,23,7923,2025-01-09,50,VIP
39116,23,4043,2025-01-09,200,General
39117,23,8816,2025-01-10,150,General
39118,23,2333,2025-01-10,50,General
39119,23,171,2025-01-10,75,Early Bird
39120,23,6868,2025-01-10,100,General
39121,23,929,2025-01-10,100,VIP
39122,23,1277,2025-01-10,50,Early Bird
39123,23,3879,2025-01-10,150,General
39124,23,6503,2025-01-10,75,General
39125,23,4570,2025-01-10,150,Early Bird
39126,23,1045,2025-01-10,200,VIP
39127,23,2133,2025-01-10,75,VIP
39128,23,5638,2025-01-10,50,General
39129,23,4082,2025-01-10,150,VIP
39130,23,5762,2025-01-10,75,VIP
39131,23,9304,2025-01-11,150,Early Bird
39132,23,202,2025-01-11,200,General
39133,23,4592,2025-01-11,100,VIP
39134,23,789,2025-01-11,100,Early Bird
39135,23,1595,2025-01-11,50,Early Bird
39136,23,4693,2025-01-11,100,Early Bird
39137,23,7317,2025-01-11,200,General
39138,23,553,2025-01-11,50,General
39139,23,8680,2025-01-11,75,VIP
39140,23,9609,2025-01-11,100,VIP
39141,23,7358,2025-01-11,200,VIP
39142,23,69,2025-01-11,75,General
39143,23,4049,2025-01-11,150,VIP
39144,23,4128,2025-01-11,200,Early Bird
39145,23,8921,2025-01-11,75,General
39146,23,7111,2025-01-11,200,VIP
39147,23,9977,2025-01-11,150,Early Bird
39148,23,6647,2025-01-11,50,General
39149,23,3496,2025-01-12,150,Early Bird
39150,23,7203,2025-01-12,200,Early Bird
39151,23,69,2025-01-12,200,General
39152,23,5218,2025-01-12,50,Early Bird
39153,23,6939,2025-01-12,75,General
39154,23,4534,2025-01-12,150,Early Bird
39155,23,6227,2025-01-12,200,VIP
39156,23,955,2025-01-12,50,Early Bird
39157,23,142,2025-01-12,50,VIP
39158,23,9372,2025-01-12,75,Early Bird
39159,23,2912,2025-01-12,100,VIP
39160,23,1989,2025-01-12,75,General
39161,23,8114,2025-01-12,100,General
39162,23,9958,2025-01-12,50,General
39163,23,3753,2025-01-12,50,VIP
39164,23,9888,2025-01-12,100,VIP
39165,23,951,2025-01-12,50,General
39166,23,1916,2025-01-12,200,VIP
39167,23,9410,2025-01-12,100,Early Bird
39168,23,7989,2025-01-12,75,General
39169,23,3075,2025-01-13,100,Early Bird
39170,23,2668,2025-01-13,50,Early Bird
39171,23,3831,2025-01-13,200,General
39172,23,8596,2025-01-13,50,General
39173,23,9434,2025-01-13,150,General
39174,23,8618,2025-01-13,100,Early Bird
39175,23,6312,2025-01-13,100,VIP
39176,23,7872,2025-01-13,100,Early Bird
39177,23,7831,2025-01-13,75,General
39178,23,215,2025-01-13,100,General
39179,23,3977,2025-01-13,100,VIP
39180,23,5447,2025-01-13,200,General
39181,23,7917,2025-01-13,150,General
39182,23,8249,2025-01-13,200,Early Bird
39183,23,7225,2025-01-13,200,General
39184,23,5711,2025-01-13,100,VIP
39185,23,5446,2025-01-13,150,VIP
39186,23,6901,2025-01-13,200,General
39187,23,4954,2025-01-13,75,Early Bird
39188,23,4654,2025-01-14,150,General
39189,23,5673,2025-01-14,100,Early Bird
39190,23,8747,2025-01-14,100,VIP
39191,23,781,2025-01-14,50,VIP
39192,23,4297,2025-01-14,75,General
39193,23,5120,2025-01-14,150,VIP
39194,23,3058,2025-01-14,200,Early Bird
39195,23,2362,2025-01-14,200,Early Bird
39196,23,1822,2025-01-14,200,VIP
39197,23,4741,2025-01-14,200,General
39198,23,4269,2025-01-14,100,General
39199,23,585,2025-01-14,50,VIP
39200,23,1804,2025-01-14,100,General
39201,23,6688,2025-01-14,50,Early Bird
39202,23,6130,2025-01-14,200,VIP
39203,23,1093,2025-01-14,100,General
39204,23,6613,2025-01-14,150,General
39205,23,2227,2025-01-14,200,VIP
39206,23,9148,2025-01-15,200,General
39207,23,8142,2025-01-15,150,General
39208,23,4931,2025-01-15,50,Early Bird
39209,23,8151,2025-01-15,150,VIP
39210,23,605,2025-01-15,50,VIP
39211,23,8430,2025-01-15,75,General
39212,23,5677,2025-01-15,200,VIP
39213,23,7118,2025-01-15,75,VIP
39214,23,9067,2025-01-15,50,General
39215,23,8975,2025-01-15,200,General
39216,23,3878,2025-01-15,200,General
39217,23,2385,2025-01-15,75,General
39218,23,363,2025-01-15,200,VIP
39219,23,1779,2025-01-15,200,General
39220,23,8296,2025-01-15,200,Early Bird
39221,23,3235,2025-01-15,100,Early Bird
39222,23,5769,2025-01-15,50,VIP
39223,23,5997,2025-01-15,150,Early Bird
39224,23,5897,2025-01-15,75,VIP
39225,23,1294,2025-01-15,150,Early Bird
39226,23,2396,2025-01-15,150,General
39227,23,7434,2025-01-15,200,General
39228,23,7983,2025-01-15,200,Early Bird
39229,23,254,2025-01-15,50,General
39230,23,6509,2025-01-16,200,General
39231,23,1263,2025-01-16,200,Early Bird
39232,23,1787,2025-01-16,50,VIP
39233,23,1031,2025-01-16,75,Early Bird
39234,23,3187,2025-01-16,75,General
39235,23,7079,2025-01-16,200,Early Bird
39236,23,8903,2025-01-16,100,General
39237,23,7618,2025-01-16,100,Early Bird
39238,23,5128,2025-01-16,50,Early Bird
39239,23,6586,2025-01-16,150,Early Bird
39240,23,7080,2025-01-16,75,VIP
39241,23,6981,2025-01-16,200,VIP
39242,23,5761,2025-01-16,50,VIP
39243,23,7638,2025-01-16,50,VIP
39244,23,6917,2025-01-16,150,VIP
39245,23,3258,2025-01-16,100,VIP
39246,23,2867,2025-01-16,50,VIP
39247,23,2533,2025-01-16,100,Early Bird
39248,23,9308,2025-01-16,150,Early Bird
39249,23,5933,2025-01-16,150,Early Bird
39250,23,8496,2025-01-17,50,VIP
39251,23,4517,2025-01-17,150,VIP
39252,23,3134,2025-01-17,200,General
39253,23,3274,2025-01-17,50,General
39254,23,6590,2025-01-17,75,Early Bird
39255,23,517,2025-01-17,200,VIP
39256,23,9641,2025-01-17,200,VIP
39257,23,8023,2025-01-17,200,VIP
39258,23,3402,2025-01-17,50,Early Bird
39259,23,2807,2025-01-17,50,General
39260,23,8099,2025-01-17,200,General
39261,23,1760,2025-01-17,50,General
39262,23,752,2025-01-17,150,General
39263,23,417,2025-01-17,100,Early Bird
39264,23,8512,2025-01-17,100,VIP
39265,23,1838,2025-01-17,150,Early Bird
39266,23,4467,2025-01-18,150,General
39267,23,1497,2025-01-18,100,Early Bird
39268,23,3660,2025-01-18,150,Early Bird
39269,23,3443,2025-01-18,150,Early Bird
39270,23,7946,2025-01-18,200,General
39271,23,3681,2025-01-18,200,Early Bird
39272,23,9031,2025-01-18,75,VIP
39273,23,843,2025-01-18,200,VIP
39274,23,3730,2025-01-18,200,General
39275,23,4953,2025-01-18,75,Early Bird
39276,23,2435,2025-01-18,75,Early Bird
39277,23,6856,2025-01-18,100,General
39278,23,2375,2025-01-18,200,Early Bird
39279,23,7162,2025-01-18,100,Early Bird
39280,23,4000,2025-01-18,100,Early Bird
39281,23,6937,2025-01-18,50,Early Bird
39282,23,4819,2025-01-18,50,VIP
39283,23,2753,2025-01-18,100,VIP
39284,23,1406,2025-01-18,75,General
39285,23,656,2025-01-18,100,General
39286,23,6516,2025-01-18,50,VIP
39287,23,588,2025-01-18,75,General
39288,23,1113,2025-01-19,150,Early Bird
39289,23,1221,2025-01-19,150,VIP
39290,23,2096,2025-01-19,50,Early Bird
39291,23,4450,2025-01-19,200,Early Bird
39292,23,2862,2025-01-19,200,VIP
39293,23,5892,2025-01-19,50,General
39294,23,7205,2025-01-19,150,Early Bird
39295,23,5856,2025-01-19,100,General
39296,23,4189,2025-01-19,75,Early Bird
39297,23,5252,2025-01-19,200,General
39298,23,4519,2025-01-19,150,Early Bird
39299,23,2894,2025-01-19,150,Early Bird
39300,23,8504,2025-01-19,75,General
39301,23,2540,2025-01-19,75,VIP
39302,23,7225,2025-01-19,75,General
39303,23,1829,2025-01-19,50,General
39304,23,7987,2025-01-19,75,Early Bird
39305,23,352,2025-01-19,200,VIP
39306,23,8946,2025-01-19,200,Early Bird
39307,23,5300,2025-01-19,100,VIP
39308,23,4790,2025-01-19,75,Early Bird
39309,23,6962,2025-01-19,50,VIP
39310,23,7051,2025-01-19,100,General
39311,23,1525,2025-01-20,100,Early Bird
39312,23,1246,2025-01-20,75,General
39313,23,9001,2025-01-20,200,Early Bird
39314,23,6272,2025-01-20,75,VIP
39315,23,1011,2025-01-20,75,General
39316,23,1580,2025-01-20,50,Early Bird
39317,23,9640,2025-01-20,50,Early Bird
39318,23,3058,2025-01-20,150,General
39319,23,9543,2025-01-20,150,General
39320,23,1511,2025-01-20,150,VIP
39321,23,8414,2025-01-20,50,General
39322,23,5562,2025-01-20,100,General
39323,23,8708,2025-01-20,50,VIP
39324,23,2985,2025-01-20,100,General
39325,23,841,2025-01-20,100,VIP
39326,23,3186,2025-01-20,200,Early Bird
39327,23,7670,2025-01-20,75,Early Bird
39328,23,3736,2025-01-20,50,VIP
39329,23,7301,2025-01-20,75,VIP
39330,23,8932,2025-01-20,200,Early Bird
39331,23,9058,2025-01-20,200,Early Bird
39332,23,4272,2025-01-20,200,VIP
39333,23,5487,2025-01-20,200,Early Bird
39334,23,9125,2025-01-20,200,VIP
39335,23,5584,2025-01-21,50,General
39336,23,7688,2025-01-21,200,Early Bird
39337,23,2920,2025-01-21,200,Early Bird
39338,23,5943,2025-01-21,75,VIP
39339,23,3396,2025-01-21,150,General
39340,23,3594,2025-01-21,200,General
39341,23,8566,2025-01-21,150,VIP
39342,23,5624,2025-01-21,100,General
39343,23,9936,2025-01-21,200,Early Bird
39344,23,5704,2025-01-21,150,VIP
39345,23,760,2025-01-21,150,Early Bird
39346,23,6741,2025-01-21,50,General
39347,23,5090,2025-01-21,75,Early Bird
39348,23,6793,2025-01-21,75,Early Bird
39349,23,6732,2025-01-21,100,Early Bird
39350,23,9853,2025-01-21,150,General
39351,23,1125,2025-01-21,75,VIP
39352,23,1,2025-01-21,200,General
39353,23,6009,2025-01-21,100,Early Bird
39354,23,6226,2025-01-21,100,General
39355,23,5507,2025-01-21,100,General
39356,23,9101,2025-01-22,150,VIP
39357,23,7328,2025-01-22,50,VIP
39358,23,1133,2025-01-22,200,Early Bird
39359,23,3986,2025-01-22,200,VIP
39360,23,1534,2025-01-22,150,VIP
39361,23,7522,2025-01-22,200,Early Bird
39362,23,7579,2025-01-22,75,VIP
39363,23,4785,2025-01-22,200,Early Bird
39364,23,5017,2025-01-22,50,Early Bird
39365,23,7327,2025-01-22,100,General
39366,23,2317,2025-01-22,50,Early Bird
39367,23,2290,2025-01-22,200,VIP
39368,23,7249,2025-01-22,150,Early Bird
39369,23,4140,2025-01-22,75,VIP
39370,23,8141,2025-01-22,150,VIP
39371,23,2466,2025-01-23,150,VIP
39372,23,3391,2025-01-23,50,VIP
39373,23,4414,2025-01-23,100,VIP
39374,23,2080,2025-01-23,75,Early Bird
39375,23,7122,2025-01-23,75,VIP
39376,23,688,2025-01-23,100,Early Bird
39377,23,47,2025-01-23,50,Early Bird
39378,23,6305,2025-01-23,50,General
39379,23,8679,2025-01-23,75,Early Bird
39380,23,1083,2025-01-23,50,General
39381,23,9229,2025-01-23,200,General
39382,23,4234,2025-01-23,100,General
39383,23,9007,2025-01-23,200,VIP
39384,23,3461,2025-01-23,75,General
39385,23,6548,2025-01-23,150,VIP
39386,23,5406,2025-01-23,200,General
39387,23,5780,2025-01-23,50,VIP
39388,23,8781,2025-01-23,100,Early Bird
39389,23,9256,2025-01-24,150,General
39390,23,138,2025-01-24,50,VIP
39391,23,8927,2025-01-24,150,VIP
39392,23,9712,2025-01-24,75,General
39393,23,9960,2025-01-24,150,General
39394,23,3504,2025-01-24,200,General
39395,23,1744,2025-01-24,150,Early Bird
39396,23,6431,2025-01-24,200,General
39397,23,3382,2025-01-24,150,VIP
39398,23,3479,2025-01-24,50,Early Bird
39399,23,9274,2025-01-24,50,Early Bird
39400,23,666,2025-01-24,150,VIP
39401,23,7909,2025-01-24,50,Early Bird
39402,23,8676,2025-01-24,75,General
39403,23,2905,2025-01-24,200,Early Bird
39404,23,3721,2025-01-24,200,General
39405,23,9036,2025-01-24,150,Early Bird
39406,23,6880,2025-01-24,150,General
39407,23,2975,2025-01-24,75,Early Bird
39408,23,9909,2025-01-25,75,Early Bird
39409,23,168,2025-01-25,150,Early Bird
39410,23,3902,2025-01-25,200,Early Bird
39411,23,5174,2025-01-25,200,Early Bird
39412,23,5797,2025-01-25,50,Early Bird
39413,23,1319,2025-01-25,150,General
39414,23,8381,2025-01-25,75,VIP
39415,23,2067,2025-01-25,75,Early Bird
39416,23,2327,2025-01-25,200,General
39417,23,2903,2025-01-25,100,General
39418,23,1390,2025-01-25,75,VIP
39419,23,2591,2025-01-25,200,Early Bird
39420,23,7978,2025-01-25,75,Early Bird
39421,23,2838,2025-01-25,150,General
39422,23,3711,2025-01-26,50,General
39423,23,623,2025-01-26,75,General
39424,23,1229,2025-01-26,200,VIP
39425,23,4216,2025-01-26,150,General
39426,23,8662,2025-01-26,100,General
39427,23,799,2025-01-26,50,General
39428,23,1408,2025-01-26,100,VIP
39429,23,3133,2025-01-26,100,General
39430,23,8792,2025-01-26,150,General
39431,23,3218,2025-01-26,200,Early Bird
39432,23,4538,2025-01-26,200,General
39433,23,2557,2025-01-26,75,Early Bird
39434,23,9178,2025-01-26,200,Early Bird
39435,23,6071,2025-01-26,150,Early Bird
39436,23,884,2025-01-26,50,General
39437,23,6660,2025-01-26,100,VIP
39438,23,6814,2025-01-26,100,VIP
39439,23,8690,2025-01-26,200,Early Bird
39440,23,8607,2025-01-26,50,General
39441,23,132,2025-01-26,50,Early Bird
39442,23,1355,2025-01-26,50,Early Bird
39443,23,128,2025-01-26,200,General
39444,23,1618,2025-01-26,150,VIP
39445,23,2110,2025-01-26,50,Early Bird
39446,23,419,2025-01-26,200,Early Bird
39447,23,3684,2025-01-27,200,Early Bird
39448,23,1148,2025-01-27,200,General
39449,23,6330,2025-01-27,50,General
39450,23,1603,2025-01-27,200,General
39451,23,7994,2025-01-27,100,VIP
39452,23,1582,2025-01-27,50,VIP
39453,23,7958,2025-01-27,75,Early Bird
39454,23,6268,2025-01-27,100,General
39455,23,8240,2025-01-27,50,General
39456,23,2567,2025-01-27,100,Early Bird
39457,23,6218,2025-01-27,100,General
39458,23,1699,2025-01-27,75,General
39459,23,8666,2025-01-27,100,Early Bird
39460,23,3228,2025-01-27,150,Early Bird
39461,23,6385,2025-01-27,50,General
39462,23,7300,2025-01-27,150,General
39463,23,3470,2025-01-27,100,VIP
39464,23,3552,2025-01-27,75,General
39465,23,8120,2025-01-27,200,VIP
39466,23,5297,2025-01-27,75,Early Bird
39467,23,8354,2025-01-28,150,VIP
39468,23,1153,2025-01-28,50,Early Bird
39469,23,7081,2025-01-28,150,Early Bird
39470,23,3576,2025-01-28,200,VIP
39471,23,2690,2025-01-28,200,General
39472,23,9319,2025-01-28,50,General
39473,23,5903,2025-01-28,150,VIP
39474,23,9447,2025-01-28,150,General
39475,23,3356,2025-01-28,150,General
39476,23,1638,2025-01-28,200,Early Bird
39477,23,3504,2025-01-28,100,Early Bird
39478,23,4764,2025-01-28,200,General
39479,23,697,2025-01-28,150,Early Bird
39480,23,7304,2025-01-28,100,VIP
39481,23,8178,2025-01-28,75,VIP
39482,23,6667,2025-01-28,200,VIP
39483,23,3391,2025-01-28,150,Early Bird
39484,23,85,2025-01-28,150,Early Bird
39485,23,8353,2025-01-28,75,VIP
39486,23,6211,2025-01-28,50,Early Bird
39487,23,2480,2025-01-28,150,Early Bird
39488,23,4886,2025-01-28,75,Early Bird
39489,23,710,2025-01-28,50,VIP
39490,23,4364,2025-01-28,50,VIP
39491,23,8010,2025-01-29,200,Early Bird
39492,23,4244,2025-01-29,100,Early Bird
39493,23,8717,2025-01-29,200,Early Bird
39494,23,5587,2025-01-29,75,General
39495,23,6299,2025-01-29,75,General
39496,23,9320,2025-01-29,100,General
39497,23,6715,2025-01-29,50,General
39498,23,1966,2025-01-29,150,VIP
39499,23,1220,2025-01-29,150,General
39500,23,2563,2025-01-29,50,General
39501,23,7191,2025-01-29,200,VIP
39502,23,5501,2025-01-29,100,General
39503,23,3746,2025-01-29,75,Early Bird
39504,23,3361,2025-01-29,100,Early Bird
39505,23,8058,2025-01-29,150,General
39506,23,8925,2025-01-29,50,VIP
39507,23,8785,2025-01-29,200,Early Bird
39508,23,8541,2025-01-29,200,VIP
39509,23,898,2025-01-29,75,General
39510,23,2981,2025-01-29,150,General
39511,23,7246,2025-01-29,150,VIP
39512,23,8650,2025-01-29,75,General
39513,23,6758,2025-01-29,50,General
39514,23,2193,2025-01-29,50,Early Bird
39515,23,616,2025-01-29,50,Early Bird
39516,23,3179,2025-01-29,100,VIP
39517,23,579,2025-01-29,200,VIP
39518,23,7149,2025-01-29,100,Early Bird
39519,23,8140,2025-01-29,50,General
39520,23,2344,2025-01-30,50,General
39521,23,3914,2025-01-30,75,General
39522,23,9911,2025-01-30,150,General
39523,23,455,2025-01-30,50,Early Bird
39524,23,7007,2025-01-30,50,VIP
39525,23,5781,2025-01-30,75,VIP
39526,23,7933,2025-01-30,200,General
39527,23,3368,2025-01-30,50,General
39528,23,1942,2025-01-30,100,General
39529,23,2732,2025-01-30,75,VIP
39530,23,2027,2025-01-30,75,VIP
39531,23,9741,2025-01-30,150,VIP
39532,23,8170,2025-01-30,75,VIP
39533,23,7171,2025-01-30,50,Early Bird
39534,23,1569,2025-01-30,100,Early Bird
39535,23,4250,2025-01-30,100,General
39536,23,5652,2025-01-30,150,General
39537,23,3595,2025-01-30,75,VIP
39538,23,8589,2025-01-30,75,VIP
39539,23,99,2025-01-30,200,VIP
39540,23,3927,2025-01-30,200,Early Bird
39541,23,359,2025-01-30,75,VIP
39542,23,1523,2025-01-31,75,VIP
39543,23,7907,2025-01-31,200,General
39544,23,9566,2025-01-31,75,Early Bird
39545,23,6508,2025-01-31,50,Early Bird
39546,23,8141,2025-01-31,100,VIP
39547,23,1676,2025-01-31,150,General
39548,23,1000,2025-01-31,75,VIP
39549,23,6011,2025-01-31,75,General
39550,23,1793,2025-01-31,200,General
39551,23,3536,2025-01-31,150,Early Bird
39552,23,8790,2025-01-31,50,General
39553,23,1260,2025-01-31,100,General
39554,23,8447,2025-01-31,75,VIP
39555,23,1934,2025-02-01,200,Early Bird
39556,23,3958,2025-02-01,100,VIP
39557,23,5478,2025-02-01,75,VIP
39558,23,365,2025-02-01,150,Early Bird
39559,23,9204,2025-02-01,150,Early Bird
39560,23,6612,2025-02-01,50,Early Bird
39561,23,8453,2025-02-01,200,General
39562,23,5403,2025-02-01,150,Early Bird
39563,23,9358,2025-02-01,75,VIP
39564,23,8185,2025-02-01,150,General
39565,23,6404,2025-02-01,200,Early Bird
39566,23,1388,2025-02-01,200,Early Bird
39567,23,5398,2025-02-01,75,General
39568,23,4402,2025-02-01,100,VIP
39569,23,9491,2025-02-02,50,General
39570,23,2303,2025-02-02,150,Early Bird
39571,23,3273,2025-02-02,75,Early Bird
39572,23,526,2025-02-02,75,Early Bird
39573,23,6409,2025-02-02,50,General
39574,23,5553,2025-02-02,150,General
39575,23,8195,2025-02-02,150,VIP
39576,23,3578,2025-02-02,75,General
39577,23,971,2025-02-02,150,Early Bird
39578,23,8298,2025-02-02,100,Early Bird
39579,23,2736,2025-02-02,200,General
39580,23,1130,2025-02-02,50,VIP
39581,23,6890,2025-02-02,200,VIP
39582,23,9308,2025-02-02,50,Early Bird
39583,23,9648,2025-02-02,50,VIP
39584,23,2165,2025-02-02,50,General
39585,23,8685,2025-02-02,50,Early Bird
39586,23,8190,2025-02-03,50,General
39587,23,3951,2025-02-03,75,General
39588,23,1317,2025-02-03,75,VIP
39589,23,5136,2025-02-03,200,VIP
39590,23,2235,2025-02-03,150,General
39591,23,7183,2025-02-03,75,Early Bird
39592,23,1848,2025-02-03,150,VIP
39593,23,7498,2025-02-03,200,VIP
39594,23,4838,2025-02-03,200,Early Bird
39595,23,2094,2025-02-03,75,Early Bird
39596,23,6856,2025-02-03,150,Early Bird
39597,23,2429,2025-02-03,200,General
39598,23,9860,2025-02-03,75,General
39599,23,4011,2025-02-03,100,General
39600,23,2001,2025-02-03,200,General
39601,23,1691,2025-02-03,75,VIP
39602,23,7870,2025-02-04,150,Early Bird
39603,23,8510,2025-02-04,200,General
39604,23,5563,2025-02-04,75,VIP
39605,23,4985,2025-02-04,100,General
39606,23,6078,2025-02-04,50,VIP
39607,23,432,2025-02-04,50,VIP
39608,23,6473,2025-02-04,150,General
39609,23,9197,2025-02-04,200,Early Bird
39610,23,2811,2025-02-04,100,General
39611,23,6190,2025-02-04,50,General
39612,23,4680,2025-02-04,100,VIP
39613,23,5839,2025-02-04,50,VIP
39614,23,567,2025-02-04,200,Early Bird
39615,23,8545,2025-02-04,200,Early Bird
39616,23,1015,2025-02-05,75,VIP
39617,23,2070,2025-02-05,50,General
39618,23,5881,2025-02-05,50,Early Bird
39619,23,1890,2025-02-05,100,VIP
39620,23,2027,2025-02-05,150,Early Bird
39621,23,4658,2025-02-05,150,Early Bird
39622,23,993,2025-02-05,50,Early Bird
39623,23,1135,2025-02-05,100,Early Bird
39624,23,5669,2025-02-05,100,General
39625,23,2686,2025-02-05,100,General
39626,23,7268,2025-02-06,100,General
39627,23,3297,2025-02-06,50,General
39628,23,1439,2025-02-06,150,Early Bird
39629,23,2545,2025-02-06,50,Early Bird
39630,23,9463,2025-02-06,100,Early Bird
39631,23,197,2025-02-06,100,VIP
39632,23,8823,2025-02-06,100,VIP
39633,23,4624,2025-02-06,100,General
39634,23,5407,2025-02-06,75,VIP
39635,23,3670,2025-02-06,100,Early Bird
39636,23,677,2025-02-06,200,VIP
39637,23,6807,2025-02-06,75,Early Bird
39638,23,3813,2025-02-06,100,VIP
39639,23,8469,2025-02-06,50,VIP
39640,23,3053,2025-02-06,100,General
39641,23,5926,2025-02-06,100,General
39642,23,6712,2025-02-07,50,General
39643,23,7313,2025-02-07,200,VIP
39644,23,5235,2025-02-07,50,VIP
39645,23,599,2025-02-07,100,General
39646,23,4828,2025-02-07,200,Early Bird
39647,23,9966,2025-02-07,75,General
39648,23,2959,2025-02-07,200,Early Bird
39649,23,9891,2025-02-07,75,VIP
39650,23,6051,2025-02-07,150,VIP
39651,23,5541,2025-02-07,75,Early Bird
39652,23,4246,2025-02-07,150,General
39653,23,1162,2025-02-07,100,Early Bird
39654,23,3444,2025-02-07,100,Early Bird
39655,23,9550,2025-02-07,75,VIP
39656,23,5483,2025-02-07,100,VIP
39657,23,3143,2025-02-07,200,Early Bird
39658,23,3185,2025-02-07,100,VIP
39659,23,8736,2025-02-07,75,VIP
39660,23,9798,2025-02-07,75,VIP
39661,23,6038,2025-02-07,200,Early Bird
39662,23,9329,2025-02-08,100,VIP
39663,23,3411,2025-02-08,50,General
39664,23,12,2025-02-08,75,General
39665,23,8569,2025-02-08,50,Early Bird
39666,23,2348,2025-02-08,150,General
39667,23,3951,2025-02-08,200,VIP
39668,23,3256,2025-02-08,150,Early Bird
39669,23,7782,2025-02-08,75,Early Bird
39670,23,1980,2025-02-08,150,VIP
39671,23,4205,2025-02-08,50,Early Bird
39672,23,753,2025-02-08,200,General
39673,23,284,2025-02-08,200,VIP
39674,23,1763,2025-02-08,200,General
39675,23,6860,2025-02-08,100,General
39676,23,6959,2025-02-08,150,General
39677,23,2451,2025-02-08,50,Early Bird
39678,23,6047,2025-02-08,100,General
39679,23,1850,2025-02-09,100,General
39680,23,7567,2025-02-09,50,General
39681,23,899,2025-02-09,75,Early Bird
39682,23,1913,2025-02-09,50,General
39683,23,4205,2025-02-09,75,General
39684,23,9538,2025-02-09,50,General
39685,23,7672,2025-02-09,75,General
39686,23,8514,2025-02-09,150,General
39687,23,3532,2025-02-09,75,Early Bird
39688,23,5709,2025-02-09,200,Early Bird
39689,23,1579,2025-02-09,150,Early Bird
39690,23,9105,2025-02-09,100,Early Bird
39691,23,5341,2025-02-09,150,VIP
